documento,name,last_name,sex,address,age,vaccinated,employment
15001854,JESUS SAMUEL,COSTANZO,M,1863-L,13,False,Police
15001855,PATRICIA ROSARIO,ALGOVIA,F,1864-R,74,False,industrial engineer
15001856,ELENA SARA,ZABALA,F,1865-R,93,True,Civil Engineer
15001857,LUIS ISIDORO,ZOUGAGHI,M,1866-L,88,True,Bachelor of Arts
15001858,JUSTO JESUS,MICOLA,M,1867-L,68,True,Software Developer
15001859,GHEORGHE VIOREL,ALIO,M,1868-R,34,True,Software Developer
15001860,PEDRO SEBASTIAN,COSMEN,M,1869-R,57,True,Bachelor of Arts
15001861,KAHINA,INCHAUSPE,F,1870-R,30,True,Nurse
15001862,VICTOR ALEXANDRE,GUDIÑO,M,1871-R,84,True,Bachelor of Arts
15001863,VAHAGN,ANZANO,M,1872-R,74,True,Coffee grower
15001864,SEBASTIAN ALFONSO,AMILLO,M,1873-L,49,True,Fireman
15001865,IOANA LOREDANA,BEREZIARTUA,F,1874-R,92,True,Systems Engineer
15001866,FEN,MUSITU,F,1875-R,37,True,Farmer
15001867,VICENTA TERESA,CORTIJOS,F,1876-R,70,True,Operator
15001868,SITA,ELIZAGA,F,1877-L,25,True,industrial engineer
15001869,UNAY,HUESCAR,M,1878-L,25,False,Bachelor's degree in languages
15001870,REINALDO ANTONIO,MANSO,M,1879-L,78,False,Medico
15001871,EMILIO MARIA,NAHARRO,M,1880-L,70,True,Civil Engineer
15001872,MHAMMED,PUGES,M,1881-R,56,True,Bachelor of Arts
15001873,IGNAZIO,OMOREGIE,M,1882-L,99,True,Software Developer
15001874,LIZER,NONAY,M,1883-L,31,False,Environmental engineer
15001875,MARIA DOLORES ANTONIA,DALE,F,1884-L,62,True,Medico
15001876,NOREDDINE,DANILA,M,1885-L,42,True,Environmental engineer
15001877,NATALIA IRENE,BURDET,F,1886-L,64,True,Police
15001878,NIKOLETT,NDIAYE,F,1887-L,80,True,Fireman
15001879,FRANKLIN MAURICIO,BERROZPE,M,1888-R,36,True,Bachelor of Arts
15001880,ROMAN MANUEL,PAIS,M,1889-R,13,True,Business Administrator
15001881,LOIS,BRIHUEGA,M,1890-R,63,False,Fireman
15001882,PENELOPE,IGNACIO,F,1892-L,13,False,Medico
15001883,JESSICA BELEN,URTAZA,F,1893-L,100,False,Environmental engineer
15001884,NASSAR,PAYET,M,1894-L,88,True,Petroleum engineer
15001885,CLEMORISA,CONTI,F,1895-R,25,False,Medico
15001886,WENDY ANN,CUESTA,F,1896-R,64,False,Operator
15001887,ANTONIO JORGE,RIGO,M,1897-R,29,True,Environmental engineer
15001888,MARIA MAURA,AFIF,F,1898-L,63,True,Degree in biology
15001889,ROBERTO IGNACIO,ROBUSTILLO,M,1899-L,44,False,Business Administrator
15001890,MANUELA CRISTINA,GUINALDO,F,1900-R,91,False,Systems Engineer
15001891,GINTARE,YUAN,F,1901-R,32,True,Environmental engineer
15001892,MIGUEL REYES,ARNAEZ,M,1902-R,31,True,Degree in biology
15001893,SERAFIN MANUEL,LEJARCEGUI,M,1903-R,18,False,Environmental engineer
15001894,YULIN,VEGARA,M,1904-L,71,False,Farmer
15001895,ABOUDOU,LOURENÇO,M,1905-R,20,True,Medico
15001896,FATHI,NAPAL,M,1906-R,84,True,Business Administrator
15001897,FREDDY HERNAN,CHOURAK,M,1907-L,27,True,Police
15001898,ARVYDAS,AMGHAR,M,1908-R,48,False,Fireman
15001899,CASIMIRO ANTONIO,TORRERO,M,1909-R,62,True,industrial engineer
15001900,DIEGO MAXIMILIANO,BONILLA,M,1910-R,84,True,Civil Engineer
15001901,MARIA PAMELA,HUBNER,F,1911-R,71,True,Fireman
15001902,ALY,ARDANUY,M,1912-L,59,True,Business Administrator
15001903,RAMAZAN,ARANGOA,M,1913-L,29,True,Business Administrator
15001904,ANTONIA BEGOÑA,CANDENAS,F,1914-R,53,False,Civil Engineer
15001905,ALEIXANDRA,LOPES,F,1915-L,17,False,Degree in social sciences
15001906,FIDELINA,MOUMNI,F,1916-L,32,False,Degree in social sciences
15001907,VALENTIN ION,TORTI,M,1917-L,20,True,Coffee grower
15001908,ISIDORO JUAN,MOMPLET,M,1918-L,92,False,Medico
15001909,BEATRIZ LOURDES,PACHECA,F,1919-R,32,False,Environmental engineer
15001910,SILVIA NOELIA,MOCANU,F,1920-R,23,False,Civil Engineer
15001911,ARTUR JOSE,DONIZ,M,1921-R,64,False,Bachelor of Arts
15001912,DIEGO ANGEL,VAIDA,M,1922-L,33,True,Farmer
15001913,ARACELI MERCEDES,YAN,F,1923-R,77,False,Fireman
15001914,SEGUNDO GUSTAVO,DING,M,1924-L,96,True,Police
15001915,ALBINO,CIRIERO,M,1925-R,23,False,Civil Engineer
15001916,HUGO GUILLERMO,COTELO,M,1926-L,29,False,Medico
15001917,ALINA GABRIELA,CINTADO,F,1927-R,54,True,Baker
15001918,IRAM,DAVIA,F,1928-R,38,True,Fireman
15001919,JESUS OLIVER,KRASIMIROVA,M,1929-L,79,True,Fireman
15001920,ABRAHAM JOSE,SENTAMANS,M,1930-R,56,False,Operator
15001921,DAVID JOSEPH,ARBERAS,M,1931-L,25,True,Baker
15001922,ISABEL NURIA,LAGARON,F,1932-L,82,True,Environmental engineer
15001923,ANTONY DAVID,ANDUGAR,M,1933-L,87,False,industrial engineer
15001924,ABEL VICENTE,ALOMA,M,1934-L,68,True,Degree in biology
15001925,INGRID VANESSA,CHIQUITO,F,1935-R,53,True,Degree in biology
15001926,DAMARIS,FAS,F,1936-R,56,False,Civil Engineer
15001927,NOEMI MARIA,CASAFONT,F,1937-R,74,False,Systems Engineer
15001928,ENE,MURIES,M,1938-R,97,False,Nurse
15001929,LESLY,PAULS,F,1939-L,95,True,Bachelor's degree in languages
15001930,BENITO ENRIQUE,ARAOZ,M,1940-L,42,True,Degree in biology
15001931,JORDI RAMON,VOLANTE,M,1941-L,45,False,Nurse
15001932,HMAMA,TAUSTE,F,1942-R,91,True,Medico
15001933,MARIA EUDOSIA,SELIGRAT,F,1943-R,56,False,Police
15001934,JOAQUIN,GARCIA PATRON,M,1944-L,63,True,Baker
15001935,RUPERTO JOSE,TALLO,M,1945-R,35,False,Bachelor of Arts
15001936,FELIPE ENRIQUE,SARASUA,M,1946-L,49,True,industrial engineer
15001937,JUAN CANDIDO,NAHARRO,M,1947-R,33,True,Degree in social sciences
15001938,ALEXANDRU SILVIU,ECHEBERRIA,M,1948-L,26,False,Bachelor of Arts
15001939,AWILDA,RABASSO,F,1949-L,54,False,Environmental engineer
15001940,TAMSIR,ANDREESCU,M,1950-L,16,False,Police
15001941,MELQUISEDEC,MOÑIZ,M,1951-L,45,True,Baker
15001942,GALA MARIA,MARGINEAN,F,1952-R,62,False,Petroleum engineer
15001943,ADRIAN DARIO,LAITA,M,1953-R,81,False,industrial engineer
15001944,FRANCISCO ANSELMO,POLIDURA,M,1954-R,39,False,Petroleum engineer
15001945,GUADALUPE LUCIA,SUILS,F,1955-R,95,False,Police
15001946,FALY,OROS,M,1956-L,100,False,Environmental engineer
15001947,RAZVAN IONUT,IBARRA,M,1957-R,23,False,Environmental engineer
15001948,HAFSA,VALLEDOR,F,1958-L,97,True,Degree in social sciences
15001949,ALAIN JEAN,BASARTE,M,1959-L,62,False,Bachelor of Arts
15001950,LETICIA MERCEDES,EPALZA,F,1960-R,85,False,Systems Engineer
15001951,TANYA DIMITROVA,DONGIL,F,1961-L,15,True,Software Developer
15001952,ANNEMARIE,TRIAY,F,1962-R,16,True,Business Administrator
15001953,EUSTERIO,APARISI,M,1963-R,43,True,Operator
15001954,BIENVENIDO JOSE,FUMERO,M,1964-L,87,False,Fireman
15001955,ADELA ANGELES,DE ISLA,F,1965-R,66,False,Degree in biology
15001956,ALAN JOEL,THORNE,M,1966-R,37,True,Nurse
15001957,JULIA MARIE,ENDRINO,F,1967-R,82,False,Medico
15001958,SILVIA MAR,ENRIQUE,F,1968-L,48,True,Petroleum engineer
15001959,JOSE ALEX,LABARTA,M,1969-R,72,False,Petroleum engineer
15001960,ELIZABETH PATRICIA,FANES,F,1970-R,68,True,Systems Engineer
15001961,CARLOS AGUSTIN,IRIZAR,M,1971-R,35,True,Software Developer
15001962,VIOLETA MARIANA,BARBAT,F,1972-R,64,False,Medico
15001963,DIANA MARIANA,RIPOLL,F,1973-R,47,True,Nurse
15001964,DAVID ROGER,SAN LUIS,M,1974-R,18,False,industrial engineer
15001965,LOURDES ANTONIA,TOSAS,F,1975-L,67,False,Bachelor's degree in languages
15001966,LAYONEL,TEMES,M,1976-R,43,False,Civil Engineer
15001967,JINXING,DOLSET,M,1977-R,34,False,Operator
15001968,EVA ESTEFANIA,GARABITO,F,1978-R,42,True,Civil Engineer
15001969,JOSE PAUL,SOBRON,M,1979-L,52,True,Business Administrator
15001970,PAUL COSMIN,MARTIRENA,M,1980-L,61,False,Farmer
15001971,AOUDA,FABO,F,1981-L,39,True,Environmental engineer
15001972,PATRICIA JACQUELINE,URKIAGA,F,1982-R,81,True,Systems Engineer
15001973,RARES,PINDADO,M,1983-R,59,True,Software Developer
15001974,ROQUE ANTONIO,BOTER,M,1984-L,97,True,Business Administrator
15001975,HANS HERMANN,WAGNER,M,1985-L,63,True,Software Developer
15001976,ISABEL ROCIO,GARVIN,F,1986-L,52,True,Software Developer
15001977,BEKKAY,LOITI,M,1987-R,67,False,Environmental engineer
15001978,YONAS,ALANDETE,M,1988-L,75,False,Baker
15001979,JOANA MARIA,SUÑOL,F,1989-R,57,False,Fireman
15001980,SEVAK,JOU,M,1990-R,88,True,Medico
15001981,JESSICA GABRIELA,BENSUSAN,F,1991-L,86,True,Fireman
15001982,IVAN FEDERICO,BARBEIRA,M,1992-L,57,True,Farmer
15001983,MARIANA IOANA,SANCHEZ IZQUIERDO,F,1993-R,99,True,Civil Engineer
15001984,ANGELA EUGENIA,SANTILLANA,F,1994-L,74,True,Environmental engineer
15001985,GLADYS PIEDAD,JUNQUERA,F,1995-R,17,True,Nurse
15001986,JOSE CUSTODIO,ALGUERO,M,1996-R,54,True,Software Developer
15001987,ALEXEY,TENAS,M,1997-R,56,False,Baker
15001988,MARIA ALFONSINA,BATLLORI,F,1998-L,55,True,Coffee grower
15001989,ANJA,BORDONS,F,1999-L,35,True,Fireman
15001990,VALENTIN ADRIAN,EZCURDIA,M,2000-L,44,False,Degree in social sciences
